time,P,G(i),H_sun,T2m,WS10m,Int
20050825:0511,273.8,48.83,10.73,13.79,1.66,0.0
20050825:0611,1119.3,151.86,19.58,15.13,1.93,0.0
20050825:0711,2885.0,358.26,28.12,16.99,3.1,0.0
20050825:0811,4064.6,500.77,35.87,18.82,3.93,0.0
20050825:0911,1642.8,214.8,42.13,20.12,4.69,0.0
20050825:1011,2254.0,287.92,46.08,20.71,4.97,0.0
20050825:1111,2061.6,265.69,46.98,21.41,5.52,0.0
20050825:1211,3252.5,408.06,44.62,21.61,5.59,0.0
20050825:1311,1838.0,239.02,39.51,21.42,5.31,0.0
20050825:1411,1619.2,212.71,32.47,20.96,4.55,0.0
20050825:1511,410.4,66.22,24.29,20.13,4.14,0.0
20050825:1611,338.0,56.76,15.55,19.32,3.79,0.0
20050825:1711,196.5,37.84,6.72,18.41,3.52,0.0
20050825:1811,0.0,0.0,0.0,17.42,3.38,0.0
20050825:1911,0.0,0.0,0.0,16.96,4.14,0.0
20050825:2011,0.0,0.0,0.0,16.64,4.07,0.0
20050825:2111,0.0,0.0,0.0,16.51,3.86,0.0
20050825:2211,0.0,0.0,0.0,16.29,4.0,0.0
20050825:2311,0.0,0.0,0.0,16.0,4.34,0.0
20050826:0011,0.0,0.0,0.0,15.75,4.76,0.0
20050826:0111,0.0,0.0,0.0,15.39,4.41,0.0
20050826:0211,0.0,0.0,0.0,14.93,4.21,0.0
20050826:0311,0.0,0.0,0.0,14.48,3.86,0.0
20050826:0411,0.0,0.0,0.0,14.06,3.86,0.0
20050826:0511,380.8,73.39,10.5,13.54,4.0,0.0
20050826:0611,616.4,89.33,19.34,12.93,4.69,0.0
20050826:0711,2067.6,256.04,27.88,13.16,5.38,0.0
20050826:0811,2301.6,284.25,35.6,14.02,4.62,0.0
20050826:0911,3232.8,394.07,41.83,15.05,4.55,0.0
20050826:1011,1182.2,157.03,45.75,15.7,4.76,0.0
20050826:1111,495.4,75.68,46.63,16.21,4.83,0.0
20050826:1211,984.4,134.33,44.27,16.59,5.1,0.0
20050826:1311,5053.7,613.5,39.16,16.8,5.52,0.0
20050826:1411,4387.3,533.07,32.14,16.86,5.45,0.0
20050826:1511,2561.7,320.4,23.97,16.84,5.17,0.0
20050826:1611,1359.4,187.42,15.23,16.6,4.21,0.0
20050826:1711,293.0,50.86,6.4,16.06,3.38,0.0
20050826:1811,0.0,0.0,0.0,15.3,3.38,0.0
20050826:1911,0.0,0.0,0.0,14.14,3.24,0.0
20050826:2011,0.0,0.0,0.0,13.69,3.59,0.0
20050826:2111,0.0,0.0,0.0,13.15,3.45,0.0
20050826:2211,0.0,0.0,0.0,12.54,3.52,0.0
20050826:2311,0.0,0.0,0.0,11.91,3.52,0.0
20050827:0011,0.0,0.0,0.0,11.45,3.45,0.0
20050827:0111,0.0,0.0,0.0,11.18,3.45,0.0
20050827:0211,0.0,0.0,0.0,10.92,3.38,0.0
20050827:0311,0.0,0.0,0.0,10.53,3.24,0.0
20050827:0411,0.0,0.0,0.0,10.22,3.1,0.0
20050827:0511,370.1,73.45,10.27,10.51,2.97,0.0
20050827:0611,1900.0,246.9,19.1,11.59,2.9,0.0
20050827:0711,3798.2,458.89,27.63,13.12,3.38,0.0
20050827:0811,4984.7,602.27,35.33,14.71,3.72,0.0
20050827:0911,6097.7,743.16,41.53,15.95,4.41,0.0
20050827:1011,7066.1,871.81,45.42,16.78,4.62,0.0
20050827:1111,4967.7,610.01,46.28,17.17,4.07,0.0
20050827:1211,4274.3,525.82,43.91,17.37,3.79,0.0
20050827:1311,5692.7,703.73,38.82,17.72,3.66,0.0
20050827:1411,2525.7,316.78,31.81,17.71,3.31,0.0
20050827:1511,2220.4,282.86,23.64,17.71,2.83,0.0
20050827:1611,1540.2,217.86,14.91,17.3,1.93,0.0
20050827:1711,190.2,43.77,6.07,16.73,1.52,0.0
20050827:1811,0.0,0.0,0.0,15.57,1.93,0.0
20050827:1911,0.0,0.0,0.0,14.21,1.59,0.0
20050827:2011,0.0,0.0,0.0,12.87,1.72,0.0
20050827:2111,0.0,0.0,0.0,12.04,2.07,0.0
20050827:2211,0.0,0.0,0.0,11.59,2.21,0.0
20050827:2311,0.0,0.0,0.0,11.47,2.28,0.0
20050828:0011,0.0,0.0,0.0,11.27,2.41,0.0
20050828:0111,0.0,0.0,0.0,11.29,2.48,0.0
20050828:0211,0.0,0.0,0.0,11.34,2.41,0.0
20050828:0311,0.0,0.0,0.0,11.37,2.34,0.0
20050828:0411,0.0,0.0,0.0,11.48,2.28,0.0
20050828:0511,258.2,46.88,10.03,11.98,2.21,0.0
20050828:0611,1718.5,227.07,18.87,13.98,1.93,0.0
20050828:0711,3707.7,456.45,27.38,15.62,2.28,0.0
20050828:0811,5266.8,650.13,35.06,17.41,2.76,0.0
20050828:0911,6437.1,803.41,41.23,18.59,3.45,0.0
20050828:1011,7150.3,900.47,45.09,19.22,3.86,0.0
20050828:1111,6097.2,762.3,45.93,19.44,3.93,0.0
20050828:1211,4997.0,620.13,43.56,19.8,4.34,0.0
20050828:1311,4216.9,523.49,38.47,19.88,4.07,0.0
20050828:1411,3297.3,411.5,31.47,19.66,3.72,0.0
20050828:1511,1979.6,255.69,23.31,19.44,3.17,0.0
20050828:1611,1027.4,145.36,14.59,18.92,2.21,0.0
20050828:1711,271.6,48.45,5.75,18.13,1.66,0.0
20050828:1811,0.0,0.0,0.0,17.27,1.52,0.0
20050828:1911,0.0,0.0,0.0,15.96,0.97,0.0
20050828:2011,0.0,0.0,0.0,14.47,1.66,0.0
20050828:2111,0.0,0.0,0.0,13.42,1.93,0.0
20050828:2211,0.0,0.0,0.0,13.02,2.07,0.0
20050828:2311,0.0,0.0,0.0,12.94,2.21,0.0
20050829:0011,0.0,0.0,0.0,12.82,2.21,0.0
20050829:0111,0.0,0.0,0.0,12.79,2.28,0.0
20050829:0211,0.0,0.0,0.0,12.87,2.34,0.0
20050829:0311,0.0,0.0,0.0,13.31,2.41,0.0
20050829:0411,0.0,0.0,0.0,13.52,2.48,0.0
20050829:0511,334.5,67.29,9.79,13.75,2.55,0.0
20050829:0611,1938.5,257.48,18.63,15.21,2.41,0.0
20050829:0711,3762.7,463.86,27.13,16.52,2.69,0.0
20050829:0811,5319.4,656.99,34.78,17.89,2.97,0.0
20050829:0911,6620.3,831.3,40.93,19.51,3.45,0.0
20050829:1011,7230.6,918.57,44.75,20.91,3.93,0.0
20050829:1111,7439.3,950.76,45.57,21.9,4.21,0.0
20050829:1211,7207.5,918.75,43.19,22.65,4.55,0.0
20050829:1311,6361.7,806.46,38.11,22.91,4.28,0.0
20050829:1411,5308.0,670.47,31.12,23.13,4.07,0.0
20050829:1511,3602.5,464.31,22.98,23.07,3.66,0.0
20050829:1611,1626.6,242.89,14.26,22.56,2.69,0.0
20050829:1711,39.1,18.28,5.42,21.3,2.28,0.0
20050829:1811,0.0,0.0,0.0,19.71,2.41,0.0
20050829:1911,0.0,0.0,0.0,18.73,2.28,0.0
20050829:2011,0.0,0.0,0.0,17.69,2.34,0.0
20050829:2111,0.0,0.0,0.0,16.85,2.34,0.0
20050829:2211,0.0,0.0,0.0,16.19,2.41,0.0
20050829:2311,0.0,0.0,0.0,15.72,2.41,0.0
20050830:0011,0.0,0.0,0.0,15.27,2.28,0.0
20050830:0111,0.0,0.0,0.0,15.0,2.34,0.0
20050830:0211,0.0,0.0,0.0,14.7,2.69,0.0
20050830:0311,0.0,0.0,0.0,14.17,2.21,0.0
20050830:0411,0.0,0.0,0.0,13.54,2.14,0.0
20050830:0511,318.8,64.63,9.56,13.68,2.14,0.0
20050830:0611,1760.3,234.83,18.39,15.57,2.07,0.0
20050830:0711,1831.5,234.34,26.87,17.44,3.52,0.0
20050830:0811,1599.7,208.46,34.51,18.59,3.52,0.0
20050830:0911,1153.9,156.09,40.62,18.82,3.45,0.0
20050830:1011,633.6,93.65,44.42,19.02,3.31,0.0
20050830:1111,3864.8,483.12,45.21,19.21,2.76,0.0
20050830:1211,5185.1,652.73,42.83,19.73,2.55,0.0
20050830:1311,5766.6,729.92,37.76,20.23,2.55,0.0
20050830:1411,5071.4,638.0,30.78,20.29,2.69,0.0
20050830:1511,3513.8,447.81,22.64,19.97,3.03,0.0
20050830:1611,1607.0,236.3,13.92,19.08,2.9,0.0
20050830:1711,50.3,18.01,5.08,17.68,2.62,0.0
20050830:1811,0.0,0.0,0.0,15.92,2.14,0.0
20050830:1911,0.0,0.0,0.0,14.54,1.79,0.0
20050830:2011,0.0,0.0,0.0,13.22,1.79,0.0
20050830:2111,0.0,0.0,0.0,11.94,1.79,0.0
20050830:2211,0.0,0.0,0.0,10.9,1.72,0.0
20050830:2311,0.0,0.0,0.0,10.31,1.66,0.0
20050831:0011,0.0,0.0,0.0,10.41,1.38,0.0
20050831:0111,0.0,0.0,0.0,11.72,0.97,0.0
20050831:0211,0.0,0.0,0.0,11.93,0.76,0.0
20050831:0311,0.0,0.0,0.0,11.69,0.76,0.0
20050831:0411,0.0,0.0,0.0,11.39,0.69,0.0
20050831:0511,298.2,57.91,9.32,11.13,0.69,0.0
20050831:0611,1747.8,230.62,18.14,11.46,0.41,0.0
20050831:0711,3711.3,456.16,26.62,12.6,0.76,0.0
20050831:0811,5224.2,647.86,34.23,14.85,1.17,0.0
20050831:0911,6369.4,803.48,40.31,16.43,1.66,0.0
20050831:1011,7099.3,913.85,44.08,17.64,1.66,0.0
20050831:1111,7144.6,924.7,44.85,18.68,1.79,0.0
20050831:1211,6920.6,891.71,42.46,19.5,2.07,0.0
20050831:1311,6099.0,775.46,37.4,20.03,2.34,0.0
20050831:1411,5111.1,643.46,30.43,20.26,2.62,0.0
20050831:1511,3512.5,449.41,22.3,20.17,2.69,0.0
20050831:1611,1555.5,230.69,13.59,19.71,2.34,0.0
20050831:1711,224.0,41.63,4.75,18.54,2.07,0.0
20050831:1811,0.0,0.0,0.0,16.9,2.34,0.0
20050831:1911,0.0,0.0,0.0,15.57,2.55,0.0
20050831:2011,0.0,0.0,0.0,14.74,2.76,0.0
20050831:2111,0.0,0.0,0.0,14.21,3.03,0.0
20050831:2211,0.0,0.0,0.0,13.8,3.24,0.0
20050831:2311,0.0,0.0,0.0,13.39,3.24,0.0
20050901:0011,0.0,0.0,0.0,13.01,3.24,0.0
20050901:0111,0.0,0.0,0.0,12.68,3.17,0.0
20050901:0211,0.0,0.0,0.0,12.42,3.1,0.0
20050901:0311,0.0,0.0,0.0,12.16,3.17,0.0
20050901:0411,0.0,0.0,0.0,11.96,3.38,0.0
20050901:0511,294.5,63.11,9.08,12.23,3.52,0.0
20050901:0611,1884.8,248.79,17.9,13.62,3.24,0.0
20050901:0711,3833.2,467.01,26.36,15.64,4.07,0.0
20050901:0811,5522.1,673.25,33.95,17.41,4.41,0.0
20050901:0911,6831.8,845.7,40.0,18.84,4.76,0.0
20050901:1011,7504.5,941.99,43.73,19.88,4.83,0.0
20050901:1111,7881.2,999.64,44.48,20.69,4.69,0.0
20050901:1211,7642.9,970.59,42.09,21.28,4.55,0.0
20050901:1311,6763.0,852.38,37.03,21.64,4.48,0.0
20050901:1411,5433.9,680.29,30.08,21.72,4.41,0.0
20050901:1511,2289.3,295.63,21.96,21.48,4.14,0.0
20050901:1611,1538.7,230.48,13.25,20.76,3.38,0.0
20050901:1711,196.7,38.01,4.41,19.38,3.24,0.0
20050901:1811,0.0,0.0,0.0,17.86,3.17,0.0
20050901:1911,0.0,0.0,0.0,16.91,3.38,0.0
20050901:2011,0.0,0.0,0.0,16.15,3.38,0.0
20050901:2111,0.0,0.0,0.0,15.52,3.59,0.0
20050901:2211,0.0,0.0,0.0,14.98,3.72,0.0
20050901:2311,0.0,0.0,0.0,14.5,3.79,0.0
20050902:0011,0.0,0.0,0.0,14.09,3.79,0.0
20050902:0111,0.0,0.0,0.0,13.6,3.66,0.0
20050902:0211,0.0,0.0,0.0,13.17,3.45,0.0
20050902:0311,0.0,0.0,0.0,12.76,3.31,0.0
20050902:0411,0.0,0.0,0.0,12.37,3.24,0.0
20050902:0511,273.3,56.3,8.83,12.31,3.24,0.0
20050902:0611,1851.5,244.59,17.66,13.38,2.9,0.0
20050902:0711,3783.3,461.52,26.1,15.2,3.45,0.0
20050902:0811,5486.5,671.49,33.66,17.0,3.59,0.0
20050902:0911,6611.8,826.43,39.68,18.66,3.45,0.0
20050902:1011,7373.0,939.21,43.39,20.14,3.45,0.0
20050902:1111,7743.0,997.13,44.12,21.28,3.52,0.0
20050902:1211,7461.2,961.52,41.72,22.04,3.45,0.0
20050902:1311,6627.9,848.4,36.67,22.46,3.24,0.0
20050902:1411,5324.2,677.39,29.73,22.58,2.9,0.0
20050902:1511,2214.9,289.28,21.61,22.4,2.62,0.0
20050902:1611,1482.1,224.85,12.91,21.71,2.0,0.0
20050902:1711,215.6,40.73,4.06,20.12,2.28,0.0
20050902:1811,0.0,0.0,0.0,18.2,2.62,0.0
20050902:1911,0.0,0.0,0.0,17.2,2.83,0.0
20050902:2011,0.0,0.0,0.0,16.35,2.9,0.0
20050902:2111,0.0,0.0,0.0,15.67,2.76,0.0
20050902:2211,0.0,0.0,0.0,14.97,2.62,0.0
20050902:2311,0.0,0.0,0.0,14.43,2.48,0.0
20050903:0011,0.0,0.0,0.0,13.77,2.41,0.0
20050903:0111,0.0,0.0,0.0,13.09,2.14,0.0
20050903:0211,0.0,0.0,0.0,12.45,1.79,0.0
20050903:0311,0.0,0.0,0.0,12.09,1.45,0.0
20050903:0411,0.0,0.0,0.0,11.91,1.24,0.0
20050903:0511,64.1,17.97,8.59,12.47,0.97,0.0
20050903:0611,414.8,65.27,17.41,13.66,0.41,0.0
20050903:0711,1076.2,146.17,25.84,16.52,0.62,0.0
20050903:0811,2719.9,342.54,33.38,17.95,1.31,0.0
20050903:0911,2597.8,329.27,39.37,19.24,2.07,0.0
20050903:1011,3189.6,401.73,43.04,20.0,2.62,0.0
20050903:1111,5424.3,685.44,43.75,20.66,2.83,0.0
20050903:1211,5511.1,694.65,41.35,20.52,3.03,0.0
20050903:1311,5795.8,730.27,36.3,20.62,3.17,0.0
20050903:1411,4429.2,553.88,29.37,20.3,3.17,0.0
20050903:1511,1951.8,253.22,21.27,19.75,3.17,0.0
20050903:1611,925.7,133.98,12.56,18.87,2.97,0.0
20050903:1711,79.8,20.82,3.72,17.74,2.69,0.0
20050903:1811,0.0,0.0,0.0,16.2,2.62,0.0
20050903:1911,0.0,0.0,0.0,14.89,2.48,0.0
20050903:2011,0.0,0.0,0.0,13.97,2.28,0.0
20050903:2111,0.0,0.0,0.0,13.3,2.0,0.0
20050903:2211,0.0,0.0,0.0,12.81,1.86,0.0
20050903:2311,0.0,0.0,0.0,12.43,1.66,0.0
20050904:0011,0.0,0.0,0.0,12.09,1.38,0.0
20050904:0111,0.0,0.0,0.0,11.52,1.17,0.0
20050904:0211,0.0,0.0,0.0,11.1,1.17,0.0
20050904:0311,0.0,0.0,0.0,10.99,1.24,0.0
20050904:0411,0.0,0.0,0.0,11.59,1.17,0.0
20050904:0511,178.0,36.28,8.35,12.13,1.59,0.0
20050904:0611,1328.3,177.68,17.16,12.61,1.66,0.0
20050904:0711,2036.9,255.18,25.58,13.77,2.21,0.0
20050904:0811,4411.1,539.27,33.09,14.73,2.0,0.0
20050904:0911,6443.0,815.19,39.05,16.23,1.45,0.0
20050904:1011,7075.7,928.15,42.69,18.22,0.9,0.0
20050904:1111,7223.5,965.23,43.37,19.39,0.62,0.0
20050904:1211,7151.8,949.65,40.97,20.32,0.97,0.0
20050904:1311,6351.1,829.88,35.93,20.93,1.1,0.0
20050904:1411,5123.7,659.37,29.01,21.16,1.17,0.0
20050904:1511,2105.7,275.78,20.92,21.08,1.38,0.0
20050904:1611,1301.1,195.54,12.22,20.62,1.52,0.0
20050904:1711,164.0,33.49,3.37,19.5,1.45,0.0
20050904:1811,0.0,0.0,0.0,17.85,1.79,0.0
20050904:1911,0.0,0.0,0.0,15.91,2.14,0.0
20050904:2011,0.0,0.0,0.0,14.8,2.0,0.0
20050904:2111,0.0,0.0,0.0,13.86,1.72,0.0
20050904:2211,0.0,0.0,0.0,13.03,1.52,0.0
20050904:2311,0.0,0.0,0.0,12.25,1.38,0.0
20050905:0011,0.0,0.0,0.0,11.64,1.38,0.0
20050905:0111,0.0,0.0,0.0,11.19,1.24,0.0
20050905:0211,0.0,0.0,0.0,11.1,0.83,0.0
20050905:0311,0.0,0.0,0.0,11.16,0.69,0.0
20050905:0411,0.0,0.0,0.0,10.82,0.55,0.0
20050905:0511,217.9,45.65,8.1,11.08,0.48,0.0
20050905:0611,1735.2,230.97,16.91,11.74,0.28,0.0
20050905:0711,3597.2,446.65,25.32,13.58,0.28,0.0
20050905:0811,5204.3,658.45,32.81,15.74,0.21,0.0
20050905:0911,6207.7,812.13,38.73,18.24,0.21,0.0
20050905:1011,6944.9,925.35,42.34,20.5,0.69,0.0
20050905:1111,7172.4,962.54,43.0,21.92,0.97,0.0
20050905:1211,7051.6,945.73,40.59,22.71,1.03,0.0
20050905:1311,6117.0,809.48,35.56,23.13,0.9,0.0
20050905:1411,4983.9,651.56,28.65,23.21,0.76,0.0
20050905:1511,2092.1,278.28,20.56,23.1,0.48,0.0
20050905:1611,1360.9,212.35,11.87,22.65,0.69,0.0
20050905:1711,150.1,31.68,3.02,21.03,1.86,0.0
20050905:1811,0.0,0.0,0.0,18.9,2.41,0.0
20050905:1911,0.0,0.0,0.0,17.45,2.48,0.0
20050905:2011,0.0,0.0,0.0,16.49,2.55,0.0
20050905:2111,0.0,0.0,0.0,15.79,2.55,0.0
20050905:2211,0.0,0.0,0.0,15.29,2.62,0.0
20050905:2311,0.0,0.0,0.0,14.89,2.62,0.0
20050906:0011,0.0,0.0,0.0,14.56,2.69,0.0
20050906:0111,0.0,0.0,0.0,14.27,2.76,0.0
20050906:0211,0.0,0.0,0.0,13.97,2.69,0.0
20050906:0311,0.0,0.0,0.0,13.59,2.55,0.0
20050906:0411,0.0,0.0,0.0,13.16,2.48,0.0
20050906:0511,171.1,37.1,7.86,13.06,2.41,0.0
20050906:0611,1605.2,215.5,16.66,14.76,2.07,0.0
20050906:0711,3460.3,430.31,25.05,17.5,2.28,0.0
20050906:0811,5096.2,636.54,32.52,19.82,2.62,0.0
20050906:0911,6326.5,804.72,38.41,21.71,3.03,0.0
20050906:1011,7133.7,915.37,41.98,22.96,3.86,0.0
20050906:1111,7436.7,958.78,42.62,23.71,4.21,0.0
20050906:1211,7173.5,923.52,40.21,24.23,4.28,0.0
20050906:1311,6397.4,817.7,35.18,24.58,4.28,0.0
20050906:1411,5052.3,642.16,28.28,24.66,4.21,0.0
20050906:1511,2009.6,265.95,20.21,24.44,3.72,0.0
20050906:1611,1276.6,197.91,11.52,23.53,3.24,0.0
20050906:1711,143.3,30.77,2.67,21.81,3.24,0.0
20050906:1811,0.0,0.0,0.0,20.32,3.45,0.0
20050906:1911,0.0,0.0,0.0,19.64,3.66,0.0
20050906:2011,0.0,0.0,0.0,19.04,3.66,0.0
20050906:2111,0.0,0.0,0.0,18.49,3.59,0.0
20050906:2211,0.0,0.0,0.0,18.0,3.59,0.0
20050906:2311,0.0,0.0,0.0,17.55,3.52,0.0
20050907:0011,0.0,0.0,0.0,17.09,3.45,0.0
20050907:0111,0.0,0.0,0.0,16.61,3.38,0.0
20050907:0211,0.0,0.0,0.0,16.1,3.31,0.0
20050907:0311,0.0,0.0,0.0,15.58,3.31,0.0
20050907:0411,0.0,0.0,0.0,15.1,3.31,0.0
20050907:0511,170.4,38.12,7.61,14.9,3.31,0.0
20050907:0611,1636.1,220.33,16.41,15.87,3.17,0.0
20050907:0711,3548.5,437.37,24.79,17.53,3.86,0.0
20050907:0811,5160.3,634.52,32.23,19.21,4.28,0.0
20050907:0911,6544.0,819.08,38.09,20.69,4.28,0.0
20050907:1011,7274.6,925.69,41.63,21.98,4.28,0.0
20050907:1111,7547.6,969.22,42.25,23.06,4.34,0.0
20050907:1211,7222.7,926.72,39.83,23.92,4.48,0.0
20050907:1311,6332.8,808.15,34.81,24.49,4.34,0.0
20050907:1411,5011.7,638.03,27.92,24.81,4.07,0.0
20050907:1511,2015.6,267.54,19.85,24.71,3.31,0.0
20050907:1611,1272.7,200.58,11.17,23.87,2.21,0.0
20050907:1711,106.5,25.34,2.32,22.3,1.93,0.0
20050907:1811,0.0,0.0,0.0,20.2,2.07,0.0
20050907:1911,0.0,0.0,0.0,18.61,2.14,0.0
20050907:2011,0.0,0.0,0.0,17.4,2.21,0.0
20050907:2111,0.0,0.0,0.0,16.63,2.34,0.0
20050907:2211,0.0,0.0,0.0,16.15,2.34,0.0
20050907:2311,0.0,0.0,0.0,15.82,2.41,0.0
20050908:0011,0.0,0.0,0.0,15.63,2.48,0.0
20050908:0111,0.0,0.0,0.0,15.45,2.62,0.0
20050908:0211,0.0,0.0,0.0,15.33,2.69,0.0
20050908:0311,0.0,0.0,0.0,15.08,2.69,0.0
20050908:0411,0.0,0.0,0.0,14.83,2.69,0.0
20050908:0511,150.6,34.66,7.36,14.74,2.62,0.0
20050908:0611,1435.3,194.93,16.16,16.07,2.34,0.0
20050908:0711,3176.9,396.65,24.52,18.31,2.55,0.0
20050908:0811,5012.1,626.93,31.93,20.07,2.55,0.0
20050908:0911,6246.3,798.72,37.76,21.64,2.48,0.0
20050908:1011,6838.7,890.28,41.27,22.83,2.41,0.0
20050908:1111,7281.6,959.39,41.87,24.28,2.62,0.0
20050908:1211,7249.1,955.1,39.44,25.32,2.9,0.0
20050908:1311,6271.0,815.3,34.43,25.84,3.1,0.0
20050908:1411,4886.4,629.86,27.55,26.01,3.17,0.0
20050908:1511,1886.3,253.0,19.49,25.8,2.97,0.0
20050908:1611,1213.2,193.34,10.81,25.1,2.07,0.0
20050908:1711,117.5,27.15,1.96,23.67,1.93,0.0
20050908:1811,0.0,0.0,0.0,22.0,2.07,0.0
20050908:1911,0.0,0.0,0.0,20.42,1.79,0.0
20050908:2011,0.0,0.0,0.0,18.81,1.86,0.0
20050908:2111,0.0,0.0,0.0,17.87,1.79,0.0
20050908:2211,0.0,0.0,0.0,17.59,1.52,0.0
20050908:2311,0.0,0.0,0.0,18.03,1.24,0.0
20050909:0011,0.0,0.0,0.0,16.24,1.66,0.0
20050909:0111,0.0,0.0,0.0,15.09,2.0,0.0
20050909:0211,0.0,0.0,0.0,14.59,2.0,0.0
20050909:0311,0.0,0.0,0.0,14.54,2.14,0.0
20050909:0411,0.0,0.0,0.0,14.71,2.28,0.0
20050909:0511,130.5,31.12,7.12,15.0,2.28,0.0
20050909:0611,1464.6,200.21,15.9,16.95,1.93,0.0
20050909:0711,3295.4,414.5,24.25,19.23,1.93,0.0
20050909:0811,4934.5,623.64,31.64,21.13,2.0,0.0
20050909:0911,6193.6,801.87,37.43,22.87,2.0,0.0
20050909:1011,7051.7,933.61,40.91,24.39,2.07,0.0
20050909:1111,7270.0,969.82,41.49,25.53,2.28,0.0
20050909:1211,6508.0,858.85,39.05,26.23,2.48,0.0
20050909:1311,6148.5,805.78,34.05,26.49,2.62,0.0
20050909:1411,5003.3,647.82,27.18,26.41,2.97,0.0
20050909:1511,1896.1,254.68,19.13,25.91,2.83,0.0
20050909:1611,1162.1,186.09,10.45,24.96,2.34,0.0
20050909:1711,100.0,24.44,1.6,23.3,2.34,0.0
20050909:1811,0.0,0.0,0.0,21.64,2.55,0.0
20050909:1911,0.0,0.0,0.0,20.3,2.76,0.0
20050909:2011,0.0,0.0,0.0,19.73,2.69,0.0
20050909:2111,0.0,0.0,0.0,19.24,2.83,0.0
20050909:2211,0.0,0.0,0.0,19.12,2.97,0.0
20050909:2311,0.0,0.0,0.0,19.26,2.9,0.0
20050910:0011,0.0,0.0,0.0,18.76,2.76,0.0
20050910:0111,0.0,0.0,0.0,18.27,2.55,0.0
20050910:0211,0.0,0.0,0.0,17.89,2.41,0.0
20050910:0311,0.0,0.0,0.0,17.55,2.41,0.0
20050910:0411,0.0,0.0,0.0,17.08,2.34,0.0
20050910:0511,7.0,7.57,6.87,17.1,2.28,0.0
20050910:0611,354.4,58.65,15.65,18.08,2.0,0.0
20050910:0711,1429.4,189.29,23.98,19.16,2.0,0.0
20050910:0811,3252.5,409.48,31.34,20.6,2.14,0.0
20050910:0911,4630.7,586.58,37.1,21.89,2.28,0.0
20050910:1011,5949.0,765.0,40.55,22.75,2.48,0.0
20050910:1111,6024.9,774.98,41.1,23.22,2.83,0.0
20050910:1211,5304.1,676.89,38.66,23.43,3.03,0.0
20050910:1311,2391.4,309.37,33.67,23.91,3.31,0.0
20050910:1411,2051.1,268.13,26.81,24.0,3.24,0.0
20050910:1511,824.9,119.3,18.76,23.65,2.9,0.0
20050910:1611,622.4,97.04,10.09,23.18,2.69,0.0
20050910:1711,77.8,20.82,1.24,21.98,2.76,0.0
20050910:1811,0.0,0.0,0.0,20.35,2.97,0.0
20050910:1911,0.0,0.0,0.0,19.57,4.07,0.0
20050910:2011,0.0,0.0,0.0,19.09,4.07,0.0
20050910:2111,0.0,0.0,0.0,18.5,3.66,0.0
20050910:2211,0.0,0.0,0.0,18.07,3.45,0.0
20050910:2311,0.0,0.0,0.0,17.58,3.31,0.0
20050911:0011,0.0,0.0,0.0,17.21,3.24,0.0
20050911:0111,0.0,0.0,0.0,17.08,3.38,0.0
20050911:0211,0.0,0.0,0.0,16.81,3.45,0.0
20050911:0311,0.0,0.0,0.0,16.58,3.45,0.0
20050911:0411,0.0,0.0,0.0,16.3,3.38,0.0
20050911:0511,35.1,13.24,6.61,16.23,3.38,0.0
20050911:0611,1139.3,157.67,15.39,16.72,3.38,0.0
20050911:0711,2116.7,266.48,23.71,17.07,4.48,0.0
20050911:0811,3271.1,402.09,31.04,18.12,4.69,0.0
20050911:0911,3317.7,411.03,36.77,19.36,4.62,0.0
20050911:1011,5201.6,647.47,40.18,20.72,4.34,0.0
20050911:1111,5194.5,653.51,40.72,22.21,4.0,0.0
20050911:1211,4850.1,614.42,38.27,22.98,3.31,0.0
20050911:1311,3965.6,503.4,33.28,23.43,2.97,0.0
20050911:1411,2670.1,343.57,26.43,23.86,2.97,0.0
20050911:1511,1746.3,233.8,18.4,23.65,2.55,0.0
20050911:1611,976.3,153.64,9.73,22.89,2.48,0.0
20050911:1711,0.0,2.72,0.88,21.79,2.41,0.0
20050911:1811,0.0,0.0,0.0,20.67,2.34,0.0
20050911:1911,0.0,0.0,0.0,19.51,2.62,0.0
20050911:2011,0.0,0.0,0.0,18.91,2.62,0.0
20050911:2111,0.0,0.0,0.0,18.33,2.41,0.0
20050911:2211,0.0,0.0,0.0,17.89,2.0,0.0
20050911:2311,0.0,0.0,0.0,17.46,2.14,0.0
20050912:0011,0.0,0.0,0.0,17.13,2.28,0.0
20050912:0111,0.0,0.0,0.0,16.9,2.21,0.0
20050912:0211,0.0,0.0,0.0,16.64,2.07,0.0
20050912:0311,0.0,0.0,0.0,16.37,1.86,0.0
20050912:0411,0.0,0.0,0.0,16.27,1.66,0.0
20050912:0511,15.6,9.46,6.36,16.02,1.31,0.0
20050912:0611,86.2,21.76,15.13,16.63,0.48,0.0
20050912:0711,475.0,73.79,23.43,17.52,1.03,0.0
20050912:0811,1440.3,189.73,30.74,18.03,2.0,0.0
20050912:0911,3353.8,418.51,36.44,18.61,2.28,0.0
20050912:1011,3492.2,435.25,39.82,18.5,2.55,0.0
20050912:1111,1091.4,148.52,40.33,18.68,3.59,0.0
20050912:1211,860.8,121.09,37.88,18.92,3.59,0.0
20050912:1311,1202.4,161.76,32.9,18.87,3.93,0.0
20050912:1411,451.8,70.95,26.06,18.4,4.21,0.0
20050912:1511,552.9,83.25,18.03,17.73,4.28,0.0
20050912:1611,283.4,49.19,9.37,17.01,4.14,0.0
