time,P,G(i),H_sun,T2m,WS10m,Int
20100925:1211,4402.0,546.34,32.71,18.63,2.62,0.0
20100925:1311,4155.4,517.43,27.8,18.72,2.07,0.0
20100925:1411,1177.0,159.11,21.1,18.77,1.59,0.0
20100925:1511,1153.4,159.79,13.19,18.58,1.03,0.0
20100925:1611,124.4,29.6,4.59,17.95,0.83,0.0
20100925:1711,0.0,0.0,0.0,16.83,1.38,0.0
20100925:1811,0.0,0.0,0.0,15.47,1.86,0.0
20100925:1911,0.0,0.0,0.0,14.63,1.86,0.0
20100925:2011,0.0,0.0,0.0,14.14,2.0,0.0
20100925:2111,0.0,0.0,0.0,13.93,2.0,0.0
20100925:2211,0.0,0.0,0.0,13.54,2.21,0.0
20100925:2311,0.0,0.0,0.0,13.28,2.48,0.0
20100926:0011,0.0,0.0,0.0,13.12,2.62,0.0
20100926:0111,0.0,0.0,0.0,12.83,2.62,0.0
20100926:0211,0.0,0.0,0.0,12.48,2.76,0.0
20100926:0311,0.0,0.0,0.0,12.32,3.03,0.0
20100926:0411,0.0,0.0,0.0,12.16,3.17,0.0
20100926:0511,76.9,27.1,2.75,12.02,3.24,0.0
20100926:0611,1087.4,149.63,11.41,12.54,3.24,0.0
20100926:0711,2666.5,327.7,19.46,13.73,3.31,0.0
20100926:0811,2054.9,257.2,26.4,15.21,3.66,0.0
20100926:0911,2644.2,327.72,31.64,16.72,3.79,0.0
20100926:1011,5114.5,628.45,34.6,18.02,4.0,0.0
20100926:1111,3006.5,373.81,34.83,18.76,4.0,0.0
20100926:1211,4633.7,571.7,32.31,19.14,3.86,0.0
20100926:1311,2967.5,369.58,27.41,19.17,3.52,0.0
20100926:1411,587.3,87.98,20.71,19.0,3.31,0.0
20100926:1511,1246.2,171.24,12.82,18.67,2.76,0.0
20100926:1611,80.3,21.63,4.23,17.85,2.48,0.0
20100926:1711,0.0,0.0,0.0,17.09,2.48,0.0
20100926:1811,0.0,0.0,0.0,16.47,2.62,0.0
20100926:1911,0.0,0.0,0.0,15.68,2.69,0.0
20100926:2011,0.0,0.0,0.0,15.22,2.9,0.0
20100926:2111,0.0,0.0,0.0,15.08,2.9,0.0
20100926:2211,0.0,0.0,0.0,15.13,2.83,0.0
20100926:2311,0.0,0.0,0.0,15.07,2.83,0.0
20100927:0011,0.0,0.0,0.0,14.97,2.76,0.0
20100927:0111,0.0,0.0,0.0,14.62,2.69,0.0
20100927:0211,0.0,0.0,0.0,14.52,2.69,0.0
20100927:0311,0.0,0.0,0.0,14.57,2.69,0.0
20100927:0411,0.0,0.0,0.0,14.48,2.83,0.0
20100927:0511,0.0,1.89,2.49,14.39,2.97,0.0
20100927:0611,200.5,37.84,11.14,14.63,3.17,0.0
20100927:0711,1073.0,143.55,19.17,14.54,3.93,0.0
20100927:0811,1268.7,166.19,26.08,14.49,4.0,0.0
20100927:0911,530.6,79.46,31.29,14.53,4.41,0.0
20100927:1011,467.9,71.89,34.22,14.73,4.0,0.0
20100927:1111,437.3,68.11,34.44,14.59,3.66,0.0
20100927:1211,301.8,51.08,31.91,14.47,3.59,0.0
20100927:1311,422.7,66.22,27.02,14.23,3.45,0.0
20100927:1411,570.2,84.19,20.33,14.18,3.31,0.0
20100927:1511,75.5,19.87,12.44,13.83,3.38,0.0
20100927:1611,0.0,2.84,3.86,13.47,4.41,0.0
20100927:1711,0.0,0.0,0.0,13.24,4.41,0.0
20100927:1811,0.0,0.0,0.0,13.13,4.48,0.0
20100927:1911,0.0,0.0,0.0,12.66,5.38,0.0
20100927:2011,0.0,0.0,0.0,12.49,5.31,0.0
20100927:2111,0.0,0.0,0.0,12.46,5.31,0.0
20100927:2211,0.0,0.0,0.0,12.44,5.38,0.0
20100927:2311,0.0,0.0,0.0,12.36,5.59,0.0
20100928:0011,0.0,0.0,0.0,12.22,5.66,0.0
20100928:0111,0.0,0.0,0.0,12.04,5.86,0.0
20100928:0211,0.0,0.0,0.0,11.86,6.14,0.0
20100928:0311,0.0,0.0,0.0,11.59,6.55,0.0
20100928:0411,0.0,0.0,0.0,11.34,6.76,0.0
20100928:0511,16.3,9.46,2.22,11.16,6.97,0.0
20100928:0611,183.3,35.0,10.87,11.03,6.97,0.0
20100928:0711,1760.5,218.81,18.87,10.97,5.93,0.0
20100928:0811,725.6,101.22,25.76,11.0,6.07,0.0
20100928:0911,612.7,87.98,30.94,11.06,7.24,0.0
20100928:1011,471.1,70.95,33.84,10.44,7.59,0.0
20100928:1111,439.7,67.16,34.04,10.34,6.97,0.0
20100928:1211,339.1,54.87,31.52,10.31,6.28,0.0
20100928:1311,543.1,79.46,26.63,10.12,6.62,0.0
20100928:1411,753.5,104.0,19.95,9.99,6.34,0.0
20100928:1511,264.5,45.41,12.07,9.79,6.76,0.0
20100928:1611,86.2,22.93,3.49,9.62,6.34,0.0
20100928:1711,0.0,0.0,0.0,9.4,6.48,0.0
20100928:1811,0.0,0.0,0.0,9.33,6.41,0.0
20100928:1911,0.0,0.0,0.0,9.25,5.59,0.0
20100928:2011,0.0,0.0,0.0,9.27,5.45,0.0
20100928:2111,0.0,0.0,0.0,9.28,5.24,0.0
20100928:2211,0.0,0.0,0.0,9.27,5.17,0.0
20100928:2311,0.0,0.0,0.0,9.32,5.24,0.0
20100929:0011,0.0,0.0,0.0,9.38,5.24,0.0
20100929:0111,0.0,0.0,0.0,9.27,5.24,0.0
20100929:0211,0.0,0.0,0.0,9.15,5.31,0.0
20100929:0311,0.0,0.0,0.0,9.06,5.31,0.0
20100929:0411,0.0,0.0,0.0,8.93,5.17,0.0
20100929:0511,0.0,0.0,0.0,8.94,5.1,0.0
20100929:0611,317.4,52.08,10.59,8.97,4.97,0.0
20100929:0711,2272.8,275.06,18.58,9.19,4.97,0.0
20100929:0811,1251.3,160.67,25.44,9.6,4.48,0.0
20100929:0911,6196.7,728.52,30.59,10.18,5.38,0.0
20100929:1011,1147.2,149.46,33.46,10.38,5.24,0.0
20100929:1111,1435.6,182.43,33.65,10.82,5.38,0.0
20100929:1211,2145.2,261.99,31.12,11.0,5.59,0.0
20100929:1311,644.5,91.76,26.23,10.97,5.45,0.0
20100929:1411,620.7,88.92,19.57,10.82,5.1,0.0
20100929:1511,957.1,130.64,11.7,10.46,4.28,0.0
20100929:1611,74.5,21.36,3.13,9.83,3.79,0.0
20100929:1711,0.0,0.0,0.0,9.12,3.52,0.0
20100929:1811,0.0,0.0,0.0,8.47,3.38,0.0
20100929:1911,0.0,0.0,0.0,7.92,3.03,0.0
20100929:2011,0.0,0.0,0.0,7.45,2.83,0.0
20100929:2111,0.0,0.0,0.0,7.05,2.55,0.0
20100929:2211,0.0,0.0,0.0,6.84,2.41,0.0
20100929:2311,0.0,0.0,0.0,6.87,2.28,0.0
20100930:0011,0.0,0.0,0.0,6.94,2.21,0.0
20100930:0111,0.0,0.0,0.0,6.94,2.14,0.0
20100930:0211,0.0,0.0,0.0,6.79,2.14,0.0
20100930:0311,0.0,0.0,0.0,6.83,2.14,0.0
20100930:0411,0.0,0.0,0.0,7.03,2.21,0.0
20100930:0511,0.0,0.0,0.0,7.1,2.34,0.0
20100930:0611,1547.8,205.58,10.31,7.36,2.48,0.0
20100930:0711,3500.5,416.83,18.29,8.0,2.76,0.0
20100930:0811,5343.0,625.49,25.12,8.38,4.0,0.0
20100930:0911,6511.0,769.84,30.24,8.79,3.86,0.0
20100930:1011,7194.1,861.34,33.09,9.31,3.59,0.0
20100930:1111,7213.1,867.58,33.25,9.69,3.38,0.0
20100930:1211,5604.2,665.36,30.72,10.25,3.59,0.0
20100930:1311,3217.2,383.47,25.84,10.45,3.52,0.0
20100930:1411,3594.6,429.46,19.19,10.12,3.38,0.0
20100930:1511,1735.1,226.34,11.33,9.77,3.31,0.0
20100930:1611,89.0,26.99,2.76,9.13,2.76,0.0
20100930:1711,0.0,0.0,0.0,8.45,2.55,0.0
20100930:1811,0.0,0.0,0.0,8.17,2.55,0.0
20100930:1911,0.0,0.0,0.0,7.59,2.55,0.0
20100930:2011,0.0,0.0,0.0,7.19,2.21,0.0
20100930:2111,0.0,0.0,0.0,7.02,1.86,0.0
20100930:2211,0.0,0.0,0.0,6.68,1.66,0.0
20100930:2311,0.0,0.0,0.0,6.63,1.52,0.0
20101001:0011,0.0,0.0,0.0,6.55,1.45,0.0
20101001:0111,0.0,0.0,0.0,6.45,1.45,0.0
20101001:0211,0.0,0.0,0.0,6.28,1.52,0.0
20101001:0311,0.0,0.0,0.0,6.53,1.59,0.0
20101001:0411,0.0,0.0,0.0,6.52,1.79,0.0
20101001:0511,0.0,0.0,0.0,6.67,2.0,0.0
20101001:0611,1029.2,140.34,10.04,6.99,2.07,0.0
20101001:0711,1181.3,151.69,17.99,7.06,2.28,0.0
20101001:0811,1217.9,156.13,24.79,7.61,2.48,0.0
20101001:0911,698.9,97.44,29.89,8.65,2.76,0.0
20101001:1011,1491.8,188.19,32.71,9.34,3.52,0.0
20101001:1111,1204.1,156.09,32.86,10.1,3.66,0.0
20101001:1211,1110.2,145.68,30.32,10.53,3.38,0.0
20101001:1311,1226.0,158.94,25.45,10.77,3.17,0.0
20101001:1411,604.4,87.03,18.81,10.51,2.97,0.0
20101001:1511,676.1,96.83,10.96,10.25,2.69,0.0
20101001:1611,16.5,9.46,2.4,9.8,2.41,0.0
20101001:1711,0.0,0.0,0.0,9.23,2.41,0.0
20101001:1811,0.0,0.0,0.0,8.89,2.41,0.0
20101001:1911,0.0,0.0,0.0,8.44,2.41,0.0
20101001:2011,0.0,0.0,0.0,8.34,2.41,0.0
20101001:2111,0.0,0.0,0.0,8.27,2.34,0.0
20101001:2211,0.0,0.0,0.0,8.19,2.41,0.0
20101001:2311,0.0,0.0,0.0,8.15,2.48,0.0
20101002:0011,0.0,0.0,0.0,8.1,2.62,0.0
20101002:0111,0.0,0.0,0.0,8.04,2.76,0.0
20101002:0211,0.0,0.0,0.0,7.97,2.76,0.0
20101002:0311,0.0,0.0,0.0,7.86,2.83,0.0
20101002:0411,0.0,0.0,0.0,7.41,2.97,0.0
20101002:0511,0.0,0.0,0.0,7.1,3.24,0.0
20101002:0611,825.5,115.18,9.76,7.27,3.45,0.0
20101002:0711,1191.7,153.18,17.69,8.39,4.48,0.0
20101002:0811,2816.6,334.2,24.47,9.49,5.72,0.0
20101002:0911,2761.4,329.17,29.54,9.96,5.79,0.0
20101002:1011,940.1,125.82,32.33,10.54,5.79,0.0
20101002:1111,872.4,118.25,32.47,10.93,5.52,0.0
20101002:1211,1217.4,157.95,29.93,11.23,5.31,0.0
20101002:1311,821.5,112.57,25.06,11.29,5.1,0.0
20101002:1411,1095.1,143.88,18.43,11.22,4.83,0.0
20101002:1511,957.8,131.94,10.59,11.17,4.34,0.0
20101002:1611,21.1,10.41,2.04,10.74,4.21,0.0
20101002:1711,0.0,0.0,0.0,10.32,4.34,0.0
20101002:1811,0.0,0.0,0.0,9.93,4.41,0.0
20101002:1911,0.0,0.0,0.0,9.77,4.41,0.0
20101002:2011,0.0,0.0,0.0,9.53,4.41,0.0
20101002:2111,0.0,0.0,0.0,9.22,4.41,0.0
20101002:2211,0.0,0.0,0.0,8.89,4.55,0.0
20101002:2311,0.0,0.0,0.0,8.81,4.62,0.0
20101003:0011,0.0,0.0,0.0,8.5,4.62,0.0
20101003:0111,0.0,0.0,0.0,8.31,4.55,0.0
20101003:0211,0.0,0.0,0.0,7.88,4.55,0.0
20101003:0311,0.0,0.0,0.0,7.55,4.55,0.0
20101003:0411,0.0,0.0,0.0,7.12,4.62,0.0
20101003:0511,0.0,0.0,0.0,6.82,4.9,0.0
20101003:0611,1695.6,224.21,9.48,7.04,4.97,0.0
20101003:0711,3863.2,455.57,17.4,7.99,4.76,0.0
20101003:0811,5645.5,657.93,24.15,9.2,5.66,0.0
20101003:0911,7003.2,825.51,29.19,10.54,5.86,0.0
20101003:1011,7556.1,900.4,31.95,11.77,5.93,0.0
20101003:1111,7566.0,905.04,32.07,12.77,6.14,0.0
20101003:1211,7031.7,838.59,29.53,13.42,6.34,0.0
20101003:1311,5763.2,684.03,24.68,13.72,6.41,0.0
20101003:1411,4173.5,500.58,18.05,13.66,6.41,0.0
20101003:1511,1942.3,257.73,10.22,13.17,5.66,0.0
20101003:1611,0.0,0.0,0.0,12.45,5.52,0.0
20101003:1711,0.0,0.0,0.0,11.8,5.66,0.0
20101003:1811,0.0,0.0,0.0,11.35,5.79,0.0
20101003:1911,0.0,0.0,0.0,10.67,5.66,0.0
20101003:2011,0.0,0.0,0.0,10.1,5.52,0.0
20101003:2111,0.0,0.0,0.0,9.59,5.45,0.0
20101003:2211,0.0,0.0,0.0,9.17,5.45,0.0
20101003:2311,0.0,0.0,0.0,8.86,5.45,0.0
20101004:0011,0.0,0.0,0.0,8.58,5.59,0.0
20101004:0111,0.0,0.0,0.0,8.44,5.59,0.0
20101004:0211,0.0,0.0,0.0,8.25,5.59,0.0
20101004:0311,0.0,0.0,0.0,8.02,5.52,0.0
20101004:0411,0.0,0.0,0.0,7.83,5.59,0.0
20101004:0511,0.0,0.0,0.0,7.61,5.66,0.0
20101004:0611,914.2,126.66,9.21,7.68,5.79,0.0
20101004:0711,2974.4,353.12,17.1,8.21,5.31,0.0
20101004:0811,5299.5,616.49,23.82,9.44,6.21,0.0
20101004:0911,6511.8,764.84,28.83,10.91,6.41,0.0
20101004:1011,7318.6,869.63,31.58,12.28,6.55,0.0
20101004:1111,7472.0,892.64,31.68,13.37,6.69,0.0
20101004:1211,6936.3,827.58,29.14,14.09,6.76,0.0
20101004:1311,5703.3,678.24,24.29,14.36,6.62,0.0
20101004:1411,3905.9,470.73,17.68,14.2,6.14,0.0
20101004:1511,1651.8,221.51,9.86,13.59,6.07,0.0
20101004:1611,0.0,0.0,0.0,12.58,6.07,0.0
20101004:1711,0.0,0.0,0.0,11.78,6.14,0.0
20101004:1811,0.0,0.0,0.0,11.38,6.21,0.0
20101004:1911,0.0,0.0,0.0,10.78,6.28,0.0
20101004:2011,0.0,0.0,0.0,10.34,6.14,0.0
20101004:2111,0.0,0.0,0.0,9.88,6.07,0.0
20101004:2211,0.0,0.0,0.0,9.42,6.07,0.0
20101004:2311,0.0,0.0,0.0,9.01,6.0,0.0
20101005:0011,0.0,0.0,0.0,8.6,5.93,0.0
20101005:0111,0.0,0.0,0.0,8.25,5.86,0.0
20101005:0211,0.0,0.0,0.0,7.94,5.93,0.0
20101005:0311,0.0,0.0,0.0,7.69,5.93,0.0
20101005:0411,0.0,0.0,0.0,7.48,5.86,0.0
20101005:0511,0.0,0.0,0.0,7.32,5.86,0.0
20101005:0611,1119.4,152.46,8.93,7.47,6.0,0.0
20101005:0711,2500.9,298.94,16.8,7.68,5.24,0.0
20101005:0811,4228.8,490.87,23.5,8.65,6.28,0.0
20101005:0911,5659.4,659.07,28.48,9.85,6.55,0.0
20101005:1011,6783.7,799.28,31.2,11.03,6.41,0.0
20101005:1111,6746.9,799.38,31.29,12.02,6.28,0.0
20101005:1211,5861.1,693.36,28.75,12.74,6.28,0.0
20101005:1311,5356.2,633.54,23.91,13.08,6.34,0.0
20101005:1411,3936.3,471.93,17.31,13.08,6.28,0.0
20101005:1511,1640.0,219.74,9.5,12.61,6.07,0.0
20101005:1611,0.0,0.0,0.0,11.94,6.0,0.0
20101005:1711,0.0,0.0,0.0,11.37,5.93,0.0
20101005:1811,0.0,0.0,0.0,10.99,6.0,0.0
20101005:1911,0.0,0.0,0.0,10.64,5.93,0.0
20101005:2011,0.0,0.0,0.0,10.2,5.79,0.0
20101005:2111,0.0,0.0,0.0,9.81,5.72,0.0
20101005:2211,0.0,0.0,0.0,9.28,5.66,0.0
20101005:2311,0.0,0.0,0.0,8.69,5.45,0.0
20101006:0011,0.0,0.0,0.0,8.28,5.31,0.0
20101006:0111,0.0,0.0,0.0,8.1,5.24,0.0
20101006:0211,0.0,0.0,0.0,8.11,5.31,0.0
20101006:0311,0.0,0.0,0.0,8.02,5.31,0.0
20101006:0411,0.0,0.0,0.0,7.86,5.38,0.0
20101006:0511,0.0,0.0,0.0,7.76,5.38,0.0
20101006:0611,1298.0,175.7,8.65,7.83,5.1,0.0
20101006:0711,1658.3,204.86,16.5,7.79,5.1,0.0
20101006:0811,2345.9,280.38,23.18,8.28,5.38,0.0
20101006:0911,6237.2,727.7,28.13,8.71,5.45,0.0
20101006:1011,7394.5,872.47,30.82,9.76,5.72,0.0
20101006:1111,7440.2,882.85,30.9,10.92,5.79,0.0
20101006:1211,6829.0,809.16,28.35,11.78,5.86,0.0
20101006:1311,5594.8,660.73,23.52,12.28,5.93,0.0
20101006:1411,3858.8,462.26,16.93,12.27,5.66,0.0
20101006:1511,1800.6,241.45,9.13,12.2,5.45,0.0
20101006:1611,0.0,0.0,0.0,11.89,5.38,0.0
20101006:1711,0.0,0.0,0.0,11.65,5.52,0.0
20101006:1811,0.0,0.0,0.0,11.51,5.72,0.0
20101006:1911,0.0,0.0,0.0,11.33,6.07,0.0
20101006:2011,0.0,0.0,0.0,10.85,5.93,0.0
20101006:2111,0.0,0.0,0.0,10.13,5.72,0.0
20101006:2211,0.0,0.0,0.0,9.52,5.59,0.0
20101006:2311,0.0,0.0,0.0,8.91,5.38,0.0
20101007:0011,0.0,0.0,0.0,8.32,5.31,0.0
20101007:0111,0.0,0.0,0.0,7.85,5.24,0.0
20101007:0211,0.0,0.0,0.0,7.32,5.17,0.0
20101007:0311,0.0,0.0,0.0,6.84,5.17,0.0
20101007:0411,0.0,0.0,0.0,6.4,5.1,0.0
20101007:0511,0.0,0.0,0.0,6.11,5.03,0.0
20101007:0611,125.0,26.49,8.37,6.02,4.76,0.0
20101007:0711,678.7,94.07,16.2,6.46,4.69,0.0
20101007:0811,1504.6,186.85,22.85,7.24,5.1,0.0
20101007:0911,2876.5,340.04,27.78,8.57,5.24,0.0
20101007:1011,4766.3,558.41,30.45,9.78,5.1,0.0
20101007:1111,5332.6,628.44,30.51,10.55,4.83,0.0
20101007:1211,4847.2,572.99,27.97,11.34,4.62,0.0
20101007:1311,4254.4,504.3,23.14,11.78,4.55,0.0
20101007:1411,1395.4,178.61,16.56,11.81,4.41,0.0
20101007:1511,824.4,117.34,8.77,11.23,4.14,0.0
20101007:1611,0.0,0.0,0.0,10.2,4.34,0.0
20101007:1711,0.0,0.0,0.0,9.32,4.55,0.0
20101007:1811,0.0,0.0,0.0,8.75,4.55,0.0
20101007:1911,0.0,0.0,0.0,8.73,4.41,0.0
20101007:2011,0.0,0.0,0.0,8.37,4.55,0.0
20101007:2111,0.0,0.0,0.0,7.93,4.48,0.0
20101007:2211,0.0,0.0,0.0,7.64,4.41,0.0
20101007:2311,0.0,0.0,0.0,7.25,4.28,0.0
20101008:0011,0.0,0.0,0.0,6.77,4.28,0.0
20101008:0111,0.0,0.0,0.0,6.24,4.34,0.0
20101008:0211,0.0,0.0,0.0,5.65,4.48,0.0
20101008:0311,0.0,0.0,0.0,5.19,4.48,0.0
20101008:0411,0.0,0.0,0.0,4.79,4.48,0.0
20101008:0511,0.0,0.0,0.0,4.46,4.41,0.0
20101008:0611,652.7,93.91,8.09,4.29,4.28,0.0
20101008:0711,1502.6,185.04,15.9,4.47,4.62,0.0
20101008:0811,2827.5,329.72,22.53,5.27,4.83,0.0
20101008:0911,5087.4,587.11,27.42,6.48,4.83,0.0
20101008:1011,6102.1,712.29,30.07,7.77,4.69,0.0
20101008:1111,6318.0,742.74,30.13,8.76,4.55,0.0
20101008:1211,5599.4,658.33,27.58,9.74,4.55,0.0
20101008:1311,3873.9,456.84,22.76,10.23,4.41,0.0
20101008:1411,1767.7,219.64,16.2,10.25,4.28,0.0
20101008:1511,531.5,80.13,8.42,9.81,3.93,0.0
20101008:1611,0.0,0.0,0.0,8.95,4.0,0.0
20101008:1711,0.0,0.0,0.0,8.25,4.07,0.0
20101008:1811,0.0,0.0,0.0,7.79,4.14,0.0
20101008:1911,0.0,0.0,0.0,7.48,4.14,0.0
20101008:2011,0.0,0.0,0.0,7.11,4.07,0.0
20101008:2111,0.0,0.0,0.0,6.91,4.0,0.0
20101008:2211,0.0,0.0,0.0,6.62,3.93,0.0
20101008:2311,0.0,0.0,0.0,6.4,3.86,0.0
20101009:0011,0.0,0.0,0.0,6.13,3.79,0.0
20101009:0111,0.0,0.0,0.0,5.88,3.66,0.0
20101009:0211,0.0,0.0,0.0,5.59,3.52,0.0
20101009:0311,0.0,0.0,0.0,5.32,3.45,0.0
20101009:0411,0.0,0.0,0.0,5.0,3.45,0.0
20101009:0511,0.0,0.0,0.0,4.68,3.52,0.0
20101009:0611,1510.2,201.99,7.8,4.56,3.59,0.0
20101009:0711,3384.8,399.18,15.6,5.57,3.1,0.0
20101009:0811,5148.9,599.94,22.2,6.88,3.59,0.0
20101009:0911,6390.1,754.41,27.07,8.6,3.79,0.0
20101009:1011,6993.7,837.54,29.7,10.23,3.79,0.0
20101009:1111,6918.9,833.41,29.74,11.35,3.72,0.0
20101009:1211,6213.1,746.8,27.19,11.97,3.52,0.0
20101009:1311,5086.7,608.88,22.38,12.23,3.38,0.0
20101009:1411,3374.1,409.78,15.83,12.06,3.03,0.0
20101009:1511,1310.9,180.85,8.06,11.3,2.34,0.0
20101009:1611,0.0,0.0,0.0,9.69,2.55,0.0
20101009:1711,0.0,0.0,0.0,8.15,2.69,0.0
20101009:1811,0.0,0.0,0.0,7.11,2.69,0.0
20101009:1911,0.0,0.0,0.0,6.18,2.69,0.0
20101009:2011,0.0,0.0,0.0,5.43,2.62,0.0
20101009:2111,0.0,0.0,0.0,4.81,2.55,0.0
20101009:2211,0.0,0.0,0.0,4.25,2.48,0.0
20101009:2311,0.0,0.0,0.0,3.73,2.34,0.0
20101010:0011,0.0,0.0,0.0,3.17,2.28,0.0
20101010:0111,0.0,0.0,0.0,2.57,2.14,0.0
20101010:0211,0.0,0.0,0.0,2.03,2.0,0.0
20101010:0311,0.0,0.0,0.0,1.39,1.86,0.0
20101010:0411,0.0,0.0,0.0,0.88,1.72,0.0
20101010:0511,0.0,0.0,0.0,0.38,1.72,0.0
20101010:0611,1308.2,174.45,7.52,0.43,1.59,0.0
20101010:0711,3408.9,402.22,15.3,2.84,1.03,0.0
20101010:0811,5181.7,617.12,21.88,5.93,0.9,0.0
20101010:0911,6270.7,761.59,26.72,8.47,1.24,0.0
20101010:1011,6882.1,846.37,29.33,10.34,1.66,0.0
20101010:1111,6683.7,827.29,29.36,11.62,1.52,0.0
20101010:1211,5709.5,703.91,26.81,12.46,1.17,0.0
20101010:1311,5073.0,625.76,22.01,12.89,0.83,0.0
20101010:1411,3353.5,416.12,15.47,12.87,0.62,0.0
20101010:1511,1183.5,166.38,7.71,12.22,1.1,0.0
20101010:1611,0.0,0.0,0.0,10.21,2.28,0.0
20101010:1711,0.0,0.0,0.0,8.11,2.28,0.0
20101010:1811,0.0,0.0,0.0,6.6,1.86,0.0
20101010:1911,0.0,0.0,0.0,4.77,1.66,0.0
20101010:2011,0.0,0.0,0.0,3.57,1.86,0.0
20101010:2111,0.0,0.0,0.0,2.83,2.07,0.0
20101010:2211,0.0,0.0,0.0,2.5,2.07,0.0
20101010:2311,0.0,0.0,0.0,2.38,2.0,0.0
20101011:0011,0.0,0.0,0.0,2.55,1.79,0.0
20101011:0111,0.0,0.0,0.0,2.34,1.93,0.0
20101011:0211,0.0,0.0,0.0,2.79,1.79,0.0
20101011:0311,0.0,0.0,0.0,3.7,1.66,0.0
20101011:0411,0.0,0.0,0.0,4.47,1.66,0.0
20101011:0511,0.0,0.0,0.0,4.71,1.79,0.0
20101011:0611,1002.0,139.34,7.24,5.13,1.93,0.0
20101011:0711,1530.0,191.08,15.0,6.8,1.86,0.0
20101011:0811,1894.2,231.6,21.55,8.0,2.48,0.0
20101011:0911,2845.3,339.71,26.37,8.98,2.76,0.0
20101011:1011,3675.9,436.05,28.95,9.29,2.69,0.0
20101011:1111,1568.0,196.9,28.97,9.28,2.48,0.0
20101011:1211,2346.3,284.43,26.43,9.3,2.21,0.0
20101011:1311,3533.3,420.83,21.63,9.28,2.0,0.0
20101011:1411,2946.5,357.12,15.1,9.21,1.72,0.0
20101011:1511,1054.4,148.13,7.36,9.01,1.24,0.0
20101011:1611,0.0,0.0,0.0,8.5,1.1,0.0
20101011:1711,0.0,0.0,0.0,7.65,1.38,0.0
20101011:1811,0.0,0.0,0.0,7.01,1.38,0.0
20101011:1911,0.0,0.0,0.0,6.27,1.79,0.0
20101011:2011,0.0,0.0,0.0,5.69,1.45,0.0
20101011:2111,0.0,0.0,0.0,5.11,1.03,0.0
20101011:2211,0.0,0.0,0.0,5.68,0.69,0.0
20101011:2311,0.0,0.0,0.0,5.38,0.62,0.0
20101012:0011,0.0,0.0,0.0,4.78,0.83,0.0
20101012:0111,0.0,0.0,0.0,3.81,1.17,0.0
20101012:0211,0.0,0.0,0.0,3.25,1.38,0.0
20101012:0311,0.0,0.0,0.0,2.81,1.66,0.0
20101012:0411,0.0,0.0,0.0,2.73,1.79,0.0
20101012:0511,0.0,0.0,0.0,3.0,1.93,0.0
20101012:0611,553.4,82.27,6.96,3.29,2.07,0.0
20101012:0711,3191.3,377.73,14.7,4.52,1.93,0.0
20101012:0811,3763.0,441.88,21.23,6.34,1.93,0.0
20101012:0911,5654.2,670.73,26.02,7.97,2.34,0.0
20101012:1011,5601.9,664.54,28.58,9.46,3.17,0.0
20101012:1111,4697.1,556.36,28.59,10.25,3.38,0.0
20101012:1211,1942.5,239.2,26.04,10.32,3.31,0.0
20101012:1311,1418.6,180.06,21.26,10.3,3.24,0.0
20101012:1411,2625.1,318.95,14.75,10.03,2.97,0.0
20101012:1511,838.5,120.97,7.01,9.46,2.28,0.0
20101012:1611,0.0,0.0,0.0,8.42,2.07,0.0
20101012:1711,0.0,0.0,0.0,7.34,2.07,0.0
20101012:1811,0.0,0.0,0.0,6.39,2.0,0.0
20101012:1911,0.0,0.0,0.0,5.73,1.93,0.0
20101012:2011,0.0,0.0,0.0,5.23,1.66,0.0
20101012:2111,0.0,0.0,0.0,4.71,1.1,0.0
20101012:2211,0.0,0.0,0.0,5.32,0.69,0.0
20101012:2311,0.0,0.0,0.0,5.17,0.69,0.0
20101013:0011,0.0,0.0,0.0,4.69,0.69,0.0
20101013:0111,0.0,0.0,0.0,2.94,0.62,0.0
20101013:0211,0.0,0.0,0.0,1.78,0.41,0.0
20101013:0311,0.0,0.0,0.0,1.69,0.41,0.0
20101013:0411,0.0,0.0,0.0,1.58,0.48,0.0
20101013:0511,0.0,0.0,0.0,1.59,0.34,0.0
20101013:0611,249.0,42.8,6.68,1.71,0.48,0.0
20101013:0711,890.9,116.86,14.4,2.31,0.97,0.0
20101013:0811,1901.5,228.53,20.9,3.01,1.1,0.0
20101013:0911,6194.0,735.47,25.67,4.29,1.24,0.0
20101013:1011,5784.4,686.59,28.21,5.55,1.45,0.0
20101013:1111,3329.2,394.49,28.21,7.21,1.66,0.0
20101013:1211,2743.7,327.93,25.67,8.18,2.07,0.0
20101013:1311,2029.9,247.27,20.9,8.54,2.48,0.0
20101013:1411,2584.3,312.87,14.39,8.59,2.55,0.0
20101013:1511,849.6,122.27,6.66,8.43,2.28,0.0
20101013:1611,0.0,0.0,0.0,7.61,2.0,0.0
20101013:1711,0.0,0.0,0.0,7.13,2.0,0.0
20101013:1811,0.0,0.0,0.0,6.72,2.0,0.0
20101013:1911,0.0,0.0,0.0,6.23,2.14,0.0
20101013:2011,0.0,0.0,0.0,5.64,2.14,0.0
20101013:2111,0.0,0.0,0.0,5.09,2.21,0.0
20101013:2211,0.0,0.0,0.0,4.64,2.34,0.0
20101013:2311,0.0,0.0,0.0,4.51,2.41,0.0
20101014:0011,0.0,0.0,0.0,4.36,2.55,0.0
20101014:0111,0.0,0.0,0.0,4.09,2.76,0.0
