time,P,G(i),H_sun,T2m,WS10m,Int
20070119:1611,0.0,0.0,0.0,4.31,6.83,0.0
20070119:1711,0.0,0.0,0.0,4.39,7.79,0.0
20070119:1811,0.0,0.0,0.0,4.22,7.31,0.0
20070119:1911,0.0,0.0,0.0,4.41,7.24,0.0
20070119:2011,0.0,0.0,0.0,4.19,7.24,0.0
20070119:2111,0.0,0.0,0.0,4.1,7.03,0.0
20070119:2211,0.0,0.0,0.0,3.86,6.21,0.0
20070119:2311,0.0,0.0,0.0,3.6,6.0,0.0
20070120:0011,0.0,0.0,0.0,3.55,5.66,0.0
20070120:0111,0.0,0.0,0.0,3.61,5.31,0.0
20070120:0211,0.0,0.0,0.0,3.59,4.55,0.0
20070120:0311,0.0,0.0,0.0,3.41,3.59,0.0
20070120:0411,0.0,0.0,0.0,2.99,2.76,0.0
20070120:0511,0.0,0.0,0.0,2.71,2.28,0.0
20070120:0611,0.0,0.0,0.0,2.91,2.34,0.0
20070120:0711,0.0,0.0,0.0,3.45,2.69,0.0
20070120:0811,126.3,26.49,7.07,3.99,3.17,0.0
20070120:0911,457.8,67.77,12.05,4.41,3.66,0.0
20070120:1011,372.8,57.7,15.15,4.32,4.55,0.0
20070120:1111,92.7,21.76,16.09,4.42,5.1,0.0
20070120:1211,105.3,23.65,14.79,5.25,4.97,0.0
20070120:1311,144.7,29.33,11.36,7.25,5.38,0.0
20070120:1411,387.8,60.79,6.1,9.14,7.1,0.0
20070120:1511,0.0,0.0,0.0,9.51,7.45,0.0
20070120:1611,0.0,0.0,0.0,9.47,7.17,0.0
20070120:1711,0.0,0.0,0.0,9.43,7.93,0.0
20070120:1811,0.0,0.0,0.0,9.01,8.55,0.0
20070120:1911,0.0,0.0,0.0,6.98,6.97,0.0
20070120:2011,0.0,0.0,0.0,6.26,7.1,0.0
20070120:2111,0.0,0.0,0.0,5.68,7.17,0.0
20070120:2211,0.0,0.0,0.0,5.27,7.17,0.0
20070120:2311,0.0,0.0,0.0,4.92,7.03,0.0
20070121:0011,0.0,0.0,0.0,4.59,6.97,0.0
20070121:0111,0.0,0.0,0.0,4.37,6.9,0.0
20070121:0211,0.0,0.0,0.0,4.25,7.03,0.0
20070121:0311,0.0,0.0,0.0,4.18,6.97,0.0
20070121:0411,0.0,0.0,0.0,4.28,6.83,0.0
20070121:0511,0.0,0.0,0.0,4.16,6.76,0.0
20070121:0611,0.0,0.0,0.0,4.04,6.62,0.0
20070121:0711,0.0,0.0,0.0,4.25,6.62,0.0
20070121:0811,1392.2,172.63,7.24,4.14,6.62,0.0
20070121:0911,1743.8,209.35,12.24,4.74,6.0,0.0
20070121:1011,474.6,70.0,15.36,5.3,5.52,0.0
20070121:1111,426.0,64.33,16.31,5.73,7.1,0.0
20070121:1211,125.6,26.49,15.02,5.21,6.41,0.0
20070121:1311,317.6,51.08,11.59,4.69,6.34,0.0
20070121:1411,2405.8,286.99,6.33,4.61,6.21,0.0
20070121:1511,0.0,0.0,0.0,4.12,5.93,0.0
20070121:1611,0.0,0.0,0.0,3.81,5.93,0.0
20070121:1711,0.0,0.0,0.0,3.53,6.55,0.0
20070121:1811,0.0,0.0,0.0,3.37,7.79,0.0
20070121:1911,0.0,0.0,0.0,3.53,8.41,0.0
20070121:2011,0.0,0.0,0.0,3.54,8.9,0.0
20070121:2111,0.0,0.0,0.0,3.52,8.9,0.0
20070121:2211,0.0,0.0,0.0,3.23,8.55,0.0
20070121:2311,0.0,0.0,0.0,3.11,7.52,0.0
20070122:0011,0.0,0.0,0.0,3.06,6.97,0.0
20070122:0111,0.0,0.0,0.0,3.11,6.83,0.0
20070122:0211,0.0,0.0,0.0,2.65,5.93,0.0
20070122:0311,0.0,0.0,0.0,2.65,5.86,0.0
20070122:0411,0.0,0.0,0.0,2.48,6.14,0.0
20070122:0511,0.0,0.0,0.0,2.21,6.62,0.0
20070122:0611,0.0,0.0,0.0,2.04,5.86,0.0
20070122:0711,0.0,0.0,0.0,2.38,6.83,0.0
20070122:0811,909.4,118.28,7.42,2.38,6.48,0.0
20070122:0911,781.1,103.63,12.44,2.69,5.66,0.0
20070122:1011,700.7,95.06,15.57,2.97,5.38,0.0
20070122:1111,593.8,83.25,16.54,3.34,4.97,0.0
20070122:1211,219.9,38.79,15.25,3.69,4.83,0.0
20070122:1311,119.8,25.54,11.82,3.54,4.9,0.0
20070122:1411,4.2,6.62,6.56,2.83,5.93,0.0
20070122:1511,0.0,0.0,0.0,1.9,5.38,0.0
20070122:1611,0.0,0.0,0.0,0.87,5.1,0.0
20070122:1711,0.0,0.0,0.0,-0.25,5.52,0.0
20070122:1811,0.0,0.0,0.0,-1.11,5.79,0.0
20070122:1911,0.0,0.0,0.0,-2.04,5.72,0.0
20070122:2011,0.0,0.0,0.0,-2.41,5.24,0.0
20070122:2111,0.0,0.0,0.0,-2.27,5.17,0.0
20070122:2211,0.0,0.0,0.0,-1.81,5.38,0.0
20070122:2311,0.0,0.0,0.0,-1.82,5.24,0.0
20070123:0011,0.0,0.0,0.0,-1.97,4.48,0.0
20070123:0111,0.0,0.0,0.0,-2.31,4.0,0.0
20070123:0211,0.0,0.0,0.0,-2.34,3.59,0.0
20070123:0311,0.0,0.0,0.0,-2.42,3.31,0.0
20070123:0411,0.0,0.0,0.0,-2.43,2.9,0.0
20070123:0511,0.0,0.0,0.0,-2.65,2.34,0.0
20070123:0611,0.0,0.0,0.0,-2.8,2.0,0.0
20070123:0711,0.0,0.0,0.0,-3.55,1.72,0.0
20070123:0811,1478.5,177.91,7.61,-3.66,1.17,0.0
20070123:0911,1852.3,217.15,12.64,-2.67,0.69,0.0
20070123:1011,3562.6,406.27,15.79,-1.8,0.48,0.0
20070123:1111,2289.9,266.27,16.77,-1.33,0.28,0.0
20070123:1211,1873.5,220.86,15.49,-1.23,0.48,0.0
20070123:1311,1776.1,210.39,12.06,-1.36,0.48,0.0
20070123:1411,933.9,120.3,6.8,-1.66,0.69,0.0
20070123:1511,0.0,0.0,0.0,-2.21,1.31,0.0
20070123:1611,0.0,0.0,0.0,-3.02,1.66,0.0
20070123:1711,0.0,0.0,0.0,-3.69,1.59,0.0
20070123:1811,0.0,0.0,0.0,-4.14,1.52,0.0
20070123:1911,0.0,0.0,0.0,-4.13,1.72,0.0
20070123:2011,0.0,0.0,0.0,-4.43,1.72,0.0
20070123:2111,0.0,0.0,0.0,-4.39,1.79,0.0
20070123:2211,0.0,0.0,0.0,-4.21,1.72,0.0
20070123:2311,0.0,0.0,0.0,-4.06,1.59,0.0
20070124:0011,0.0,0.0,0.0,-3.94,1.66,0.0
20070124:0111,0.0,0.0,0.0,-4.06,2.0,0.0
20070124:0211,0.0,0.0,0.0,-3.97,2.34,0.0
20070124:0311,0.0,0.0,0.0,-3.88,2.62,0.0
20070124:0411,0.0,0.0,0.0,-3.87,2.9,0.0
20070124:0511,0.0,0.0,0.0,-4.0,3.03,0.0
20070124:0611,0.0,0.0,0.0,-3.97,3.1,0.0
20070124:0711,0.0,0.0,0.0,-4.56,3.52,0.0
20070124:0811,1018.7,127.07,7.8,-4.53,3.52,0.0
20070124:0911,1231.2,148.97,12.85,-3.89,3.79,0.0
20070124:1011,4273.4,471.47,16.02,-3.19,4.34,0.0
20070124:1111,2199.7,251.38,17.01,-2.46,4.62,0.0
20070124:1211,2363.6,268.91,15.73,-1.97,4.9,0.0
20070124:1311,0.0,0.0,0.0,-1.82,4.83,0.0
20070124:1411,802.3,104.91,7.04,-1.92,5.17,0.0
20070124:1511,0.0,0.0,0.0,-2.39,5.45,0.0
20070124:1611,0.0,0.0,0.0,-2.83,5.38,0.0
20070124:1711,0.0,0.0,0.0,-3.08,5.31,0.0
20070124:1811,0.0,0.0,0.0,-3.16,5.31,0.0
20070124:1911,0.0,0.0,0.0,-2.82,5.38,0.0
20070124:2011,0.0,0.0,0.0,-2.64,5.31,0.0
20070124:2111,0.0,0.0,0.0,-2.54,5.24,0.0
20070124:2211,0.0,0.0,0.0,-2.56,5.1,0.0
20070124:2311,0.0,0.0,0.0,-2.57,4.83,0.0
20070125:0011,0.0,0.0,0.0,-2.66,4.48,0.0
20070125:0111,0.0,0.0,0.0,-2.87,4.28,0.0
20070125:0211,0.0,0.0,0.0,-3.03,4.0,0.0
20070125:0311,0.0,0.0,0.0,-3.22,3.79,0.0
20070125:0411,0.0,0.0,0.0,-3.3,3.59,0.0
20070125:0511,0.0,0.0,0.0,-3.32,3.52,0.0
20070125:0611,0.0,0.0,0.0,-3.34,3.31,0.0
20070125:0711,0.0,0.0,0.0,-3.15,3.72,0.0
20070125:0811,2530.0,290.88,7.99,-2.85,3.45,0.0
20070125:0911,1537.4,182.72,13.07,-1.93,3.31,0.0
20070125:1011,256.0,42.57,16.25,-1.14,3.79,0.0
20070125:1111,3009.6,339.35,17.26,-0.93,4.21,0.0
20070125:1211,2290.2,262.8,15.98,-0.81,4.34,0.0
20070125:1311,2023.6,234.55,12.56,-1.25,4.07,0.0
20070125:1411,130.3,26.49,7.29,-1.8,3.66,0.0
20070125:1511,0.0,0.0,0.0,-2.79,3.1,0.0
20070125:1611,0.0,0.0,0.0,-3.88,2.69,0.0
20070125:1711,0.0,0.0,0.0,-4.63,2.76,0.0
20070125:1811,0.0,0.0,0.0,-5.06,2.76,0.0
20070125:1911,0.0,0.0,0.0,-5.85,2.97,0.0
20070125:2011,0.0,0.0,0.0,-6.01,3.03,0.0
20070125:2111,0.0,0.0,0.0,-6.18,3.03,0.0
20070125:2211,0.0,0.0,0.0,-6.42,3.03,0.0
20070125:2311,0.0,0.0,0.0,-6.53,3.1,0.0
20070126:0011,0.0,0.0,0.0,-6.66,3.24,0.0
20070126:0111,0.0,0.0,0.0,-6.74,3.24,0.0
20070126:0211,0.0,0.0,0.0,-7.0,3.31,0.0
20070126:0311,0.0,0.0,0.0,-7.26,3.45,0.0
20070126:0411,0.0,0.0,0.0,-7.42,3.59,0.0
20070126:0511,0.0,0.0,0.0,-7.49,3.72,0.0
20070126:0611,0.0,0.0,0.0,-7.3,4.07,0.0
20070126:0711,0.0,0.0,0.0,-6.83,4.9,0.0
20070126:0811,642.7,85.53,8.2,-6.1,5.66,0.0
20070126:0911,366.5,54.87,13.29,-5.32,6.69,0.0
20070126:1011,566.6,77.57,16.49,-4.73,7.24,0.0
20070126:1111,168.5,31.22,17.51,-4.18,6.62,0.0
20070126:1211,110.9,23.65,16.24,-4.0,6.9,0.0
20070126:1311,97.1,21.76,12.81,-3.85,6.97,0.0
20070126:1411,58.0,16.08,7.54,-3.63,7.45,0.0
20070126:1511,0.0,0.0,0.0,-3.52,7.45,0.0
20070126:1611,0.0,0.0,0.0,-3.16,7.86,0.0
20070126:1711,0.0,0.0,0.0,-2.49,7.38,0.0
20070126:1811,0.0,0.0,0.0,-1.8,6.97,0.0
20070126:1911,0.0,0.0,0.0,-1.61,6.34,0.0
20070126:2011,0.0,0.0,0.0,-1.03,6.34,0.0
20070126:2111,0.0,0.0,0.0,-0.68,6.28,0.0
20070126:2211,0.0,0.0,0.0,-0.62,6.14,0.0
20070126:2311,0.0,0.0,0.0,-0.61,5.86,0.0
20070127:0011,0.0,0.0,0.0,-0.59,5.31,0.0
20070127:0111,0.0,0.0,0.0,-1.0,4.97,0.0
20070127:0211,0.0,0.0,0.0,-0.99,4.97,0.0
20070127:0311,0.0,0.0,0.0,-0.72,4.97,0.0
20070127:0411,0.0,0.0,0.0,-0.7,4.69,0.0
20070127:0511,0.0,0.0,0.0,-1.17,4.48,0.0
20070127:0611,0.0,0.0,0.0,-1.67,4.28,0.0
20070127:0711,0.0,0.0,0.0,-2.24,3.86,0.0
20070127:0811,39.6,13.24,8.41,-2.13,4.07,0.0
20070127:0911,1878.9,218.37,13.52,-1.98,4.41,0.0
20070127:1011,2212.2,253.38,16.73,-1.78,4.76,0.0
20070127:1111,1886.8,219.46,17.76,-1.59,4.9,0.0
20070127:1211,747.3,98.54,16.5,-1.61,4.97,0.0
20070127:1311,868.6,111.44,13.07,-1.64,5.24,0.0
20070127:1411,13.4,8.51,7.79,-2.11,4.97,0.0
20070127:1511,0.0,0.0,0.0,-2.46,4.9,0.0
20070127:1611,0.0,0.0,0.0,-3.25,4.41,0.0
20070127:1711,0.0,0.0,0.0,-4.16,4.14,0.0
20070127:1811,0.0,0.0,0.0,-4.74,4.0,0.0
20070127:1911,0.0,0.0,0.0,-4.77,3.86,0.0
20070127:2011,0.0,0.0,0.0,-5.33,3.45,0.0
20070127:2111,0.0,0.0,0.0,-5.95,3.45,0.0
20070127:2211,0.0,0.0,0.0,-6.33,3.45,0.0
20070127:2311,0.0,0.0,0.0,-6.49,3.52,0.0
20070128:0011,0.0,0.0,0.0,-6.41,3.72,0.0
20070128:0111,0.0,0.0,0.0,-6.07,3.86,0.0
20070128:0211,0.0,0.0,0.0,-5.61,3.93,0.0
20070128:0311,0.0,0.0,0.0,-5.28,4.21,0.0
20070128:0411,0.0,0.0,0.0,-4.41,4.41,0.0
20070128:0511,0.0,0.0,0.0,-3.5,4.28,0.0
20070128:0611,0.0,0.0,0.0,-2.69,4.28,0.0
20070128:0711,0.0,0.0,0.0,-1.34,4.76,0.0
20070128:0811,81.9,19.87,8.62,-0.13,5.66,0.0
20070128:0911,379.4,57.7,13.75,0.94,6.83,0.0
20070128:1011,307.1,49.19,16.98,1.48,7.24,0.0
20070128:1111,268.5,44.46,18.02,1.32,7.31,0.0
20070128:1211,370.7,56.76,16.77,1.38,7.52,0.0
20070128:1311,306.9,49.19,13.34,1.64,7.52,0.0
20070128:1411,177.7,33.11,8.05,1.94,7.38,0.0
20070128:1511,0.0,0.0,0.0,2.02,6.97,0.0
20070128:1611,0.0,0.0,0.0,1.84,6.34,0.0
20070128:1711,0.0,0.0,0.0,1.42,6.0,0.0
20070128:1811,0.0,0.0,0.0,1.03,5.86,0.0
20070128:1911,0.0,0.0,0.0,2.03,6.62,0.0
20070128:2011,0.0,0.0,0.0,3.0,7.24,0.0
20070128:2111,0.0,0.0,0.0,3.49,7.45,0.0
20070128:2211,0.0,0.0,0.0,3.56,7.66,0.0
20070128:2311,0.0,0.0,0.0,3.38,7.24,0.0
20070129:0011,0.0,0.0,0.0,3.1,7.52,0.0
20070129:0111,0.0,0.0,0.0,3.26,8.07,0.0
20070129:0211,0.0,0.0,0.0,2.65,7.52,0.0
20070129:0311,0.0,0.0,0.0,1.71,7.03,0.0
20070129:0411,0.0,0.0,0.0,1.19,6.28,0.0
20070129:0511,0.0,0.0,0.0,0.58,5.24,0.0
20070129:0611,0.0,0.0,0.0,0.05,4.0,0.0
20070129:0711,0.0,0.0,0.0,-0.39,2.97,0.0
20070129:0811,854.0,111.1,8.85,-0.52,2.28,0.0
20070129:0911,1386.9,168.59,13.99,-0.04,2.07,0.0
20070129:1011,865.2,112.65,17.24,0.68,2.9,0.0
20070129:1111,230.2,39.73,18.29,1.14,3.52,0.0
20070129:1211,307.4,49.19,17.04,1.06,4.28,0.0
20070129:1311,324.1,51.08,13.61,0.52,4.83,0.0
20070129:1411,1211.5,150.1,8.31,-0.47,4.62,0.0
20070129:1511,0.0,0.0,0.0,-1.14,4.28,0.0
20070129:1611,0.0,0.0,0.0,-1.67,3.86,0.0
20070129:1711,0.0,0.0,0.0,-2.08,3.52,0.0
20070129:1811,0.0,0.0,0.0,-2.68,3.17,0.0
20070129:1911,0.0,0.0,0.0,-2.71,2.76,0.0
20070129:2011,0.0,0.0,0.0,-3.39,2.83,0.0
20070129:2111,0.0,0.0,0.0,-3.71,2.97,0.0
20070129:2211,0.0,0.0,0.0,-3.75,3.1,0.0
20070129:2311,0.0,0.0,0.0,-3.38,3.45,0.0
20070130:0011,0.0,0.0,0.0,-2.77,3.93,0.0
20070130:0111,0.0,0.0,0.0,-1.98,4.34,0.0
20070130:0211,0.0,0.0,0.0,-0.98,4.69,0.0
20070130:0311,0.0,0.0,0.0,0.11,4.97,0.0
20070130:0411,0.0,0.0,0.0,0.46,4.69,0.0
20070130:0511,0.0,0.0,0.0,0.49,4.14,0.0
20070130:0611,0.0,0.0,0.0,0.66,3.45,0.0
20070130:0711,0.0,0.0,0.0,1.33,2.97,0.0
20070130:0811,206.7,36.89,9.07,2.0,2.97,0.0
20070130:0911,905.1,117.57,14.24,2.37,2.9,0.0
20070130:1011,415.2,62.43,17.5,2.66,2.48,0.0
20070130:1111,414.4,62.43,18.56,2.97,2.07,0.0
20070130:1211,382.4,58.65,17.31,3.02,2.0,0.0
20070130:1311,205.3,36.89,13.88,3.22,2.07,0.0
20070130:1411,86.7,20.81,8.57,3.25,2.14,0.0
20070130:1511,0.0,0.0,0.0,3.16,2.34,0.0
20070130:1611,0.0,0.0,0.0,3.13,2.55,0.0
20070130:1711,0.0,0.0,0.0,3.26,2.83,0.0
20070130:1811,0.0,0.0,0.0,3.4,3.1,0.0
20070130:1911,0.0,0.0,0.0,3.37,2.76,0.0
20070130:2011,0.0,0.0,0.0,3.59,3.38,0.0
20070130:2111,0.0,0.0,0.0,3.84,3.79,0.0
20070130:2211,0.0,0.0,0.0,3.95,4.34,0.0
20070130:2311,0.0,0.0,0.0,3.93,4.83,0.0
20070131:0011,0.0,0.0,0.0,3.74,5.03,0.0
20070131:0111,0.0,0.0,0.0,3.47,5.03,0.0
20070131:0211,0.0,0.0,0.0,3.22,5.24,0.0
20070131:0311,0.0,0.0,0.0,3.05,5.45,0.0
20070131:0411,0.0,0.0,0.0,2.89,5.45,0.0
20070131:0511,0.0,0.0,0.0,2.76,5.31,0.0
20070131:0611,0.0,0.0,0.0,2.71,5.24,0.0
20070131:0711,0.0,1.89,2.63,3.22,5.31,0.0
20070131:0811,242.8,41.62,9.31,3.36,5.52,0.0
20070131:0911,154.7,30.27,14.49,3.46,5.72,0.0
20070131:1011,1230.7,153.48,17.77,3.5,5.86,0.0
20070131:1111,359.6,55.81,18.84,2.99,6.07,0.0
20070131:1211,266.5,44.46,17.59,2.73,5.93,0.0
20070131:1311,455.7,67.16,14.15,3.06,6.34,0.0
20070131:1411,74.0,18.92,8.84,3.24,6.76,0.0
20070131:1511,0.0,0.0,0.0,2.86,7.1,0.0
20070131:1611,0.0,0.0,0.0,2.81,7.17,0.0
20070131:1711,0.0,0.0,0.0,3.54,7.72,0.0
20070131:1811,0.0,0.0,0.0,4.33,8.21,0.0
20070131:1911,0.0,0.0,0.0,4.7,8.97,0.0
20070131:2011,0.0,0.0,0.0,5.07,10.07,0.0
20070131:2111,0.0,0.0,0.0,4.84,10.62,0.0
20070131:2211,0.0,0.0,0.0,4.55,10.55,0.0
20070131:2311,0.0,0.0,0.0,4.26,9.66,0.0
20070201:0011,0.0,0.0,0.0,3.95,8.69,0.0
20070201:0111,0.0,0.0,0.0,3.69,7.86,0.0
20070201:0211,0.0,0.0,0.0,3.27,7.17,0.0
20070201:0311,0.0,0.0,0.0,2.81,6.55,0.0
20070201:0411,0.0,0.0,0.0,2.41,6.0,0.0
20070201:0511,0.0,0.0,0.0,2.15,5.72,0.0
20070201:0611,0.0,0.0,0.0,1.97,5.45,0.0
20070201:0711,66.6,18.27,2.85,2.15,4.97,0.0
20070201:0811,184.5,34.06,9.55,2.32,4.76,0.0
20070201:0911,415.4,62.43,14.75,2.84,4.55,0.0
20070201:1011,250.2,42.57,18.04,3.5,5.66,0.0
20070201:1111,265.1,44.46,19.12,3.69,4.76,0.0
20070201:1211,249.5,42.57,17.88,4.04,4.76,0.0
20070201:1311,197.3,35.95,14.43,4.01,3.79,0.0
20070201:1411,106.1,23.65,9.11,3.87,3.45,0.0
20070201:1511,0.0,0.0,0.0,3.48,3.31,0.0
20070201:1611,0.0,0.0,0.0,2.62,2.76,0.0
20070201:1711,0.0,0.0,0.0,2.12,2.55,0.0
20070201:1811,0.0,0.0,0.0,1.43,2.34,0.0
20070201:1911,0.0,0.0,0.0,0.94,1.93,0.0
20070201:2011,0.0,0.0,0.0,0.17,1.93,0.0
20070201:2111,0.0,0.0,0.0,-0.68,2.0,0.0
20070201:2211,0.0,0.0,0.0,-1.27,2.0,0.0
20070201:2311,0.0,0.0,0.0,-1.57,1.93,0.0
20070202:0011,0.0,0.0,0.0,-1.75,1.93,0.0
20070202:0111,0.0,0.0,0.0,-1.26,1.86,0.0
20070202:0211,0.0,0.0,0.0,-0.66,2.0,0.0
20070202:0311,0.0,0.0,0.0,-0.21,2.07,0.0
20070202:0411,0.0,0.0,0.0,-0.03,2.0,0.0
20070202:0511,0.0,0.0,0.0,0.2,2.14,0.0
20070202:0611,0.0,0.0,0.0,0.84,2.28,0.0
20070202:0711,22.6,10.41,3.08,1.69,2.41,0.0
20070202:0811,537.3,76.47,9.79,2.25,2.62,0.0
20070202:0911,487.2,70.95,15.01,2.93,2.55,0.0
20070202:1011,445.1,66.22,18.32,3.76,2.9,0.0
20070202:1111,204.3,36.89,19.41,4.29,3.03,0.0
20070202:1211,836.9,111.42,18.17,4.83,3.17,0.0
20070202:1311,301.0,49.19,14.72,5.16,3.38,0.0
20070202:1411,60.8,17.03,9.39,5.39,3.66,0.0
20070202:1511,0.0,3.78,2.59,5.29,3.66,0.0
20070202:1611,0.0,0.0,0.0,5.05,3.93,0.0
20070202:1711,0.0,0.0,0.0,5.03,4.48,0.0
20070202:1811,0.0,0.0,0.0,5.39,4.97,0.0
20070202:1911,0.0,0.0,0.0,5.9,5.45,0.0
20070202:2011,0.0,0.0,0.0,5.79,6.48,0.0
20070202:2111,0.0,0.0,0.0,5.38,7.66,0.0
20070202:2211,0.0,0.0,0.0,4.68,7.38,0.0
20070202:2311,0.0,0.0,0.0,4.03,7.31,0.0
20070203:0011,0.0,0.0,0.0,3.7,7.38,0.0
20070203:0111,0.0,0.0,0.0,3.32,7.03,0.0
20070203:0211,0.0,0.0,0.0,3.15,6.62,0.0
20070203:0311,0.0,0.0,0.0,2.96,6.28,0.0
20070203:0411,0.0,0.0,0.0,2.74,5.93,0.0
20070203:0511,0.0,0.0,0.0,2.61,5.72,0.0
20070203:0611,0.0,0.0,0.0,2.48,5.59,0.0
20070203:0711,230.1,41.72,3.31,2.52,5.52,0.0
20070203:0811,3157.5,365.4,10.04,3.05,5.38,0.0
20070203:0911,4402.0,502.01,15.28,4.05,4.76,0.0
20070203:1011,5419.3,618.79,18.6,4.94,5.1,0.0
20070203:1111,5965.3,682.5,19.7,5.6,5.66,0.0
20070203:1211,5603.5,641.09,18.46,5.85,5.66,0.0
20070203:1311,4341.2,498.16,15.01,5.81,5.31,0.0
20070203:1411,2706.3,319.75,9.67,5.46,4.76,0.0
20070203:1511,213.1,40.35,2.86,4.7,4.41,0.0
20070203:1611,0.0,0.0,0.0,3.68,4.21,0.0
20070203:1711,0.0,0.0,0.0,3.04,4.07,0.0
20070203:1811,0.0,0.0,0.0,2.59,3.86,0.0
20070203:1911,0.0,0.0,0.0,2.75,4.0,0.0
20070203:2011,0.0,0.0,0.0,2.51,3.79,0.0
20070203:2111,0.0,0.0,0.0,2.19,3.52,0.0
20070203:2211,0.0,0.0,0.0,1.74,3.24,0.0
20070203:2311,0.0,0.0,0.0,1.26,2.97,0.0
20070204:0011,0.0,0.0,0.0,0.83,2.83,0.0
20070204:0111,0.0,0.0,0.0,0.5,2.76,0.0
20070204:0211,0.0,0.0,0.0,0.2,2.83,0.0
20070204:0311,0.0,0.0,0.0,0.01,2.76,0.0
20070204:0411,0.0,0.0,0.0,-0.11,2.83,0.0
20070204:0511,0.0,0.0,0.0,0.24,2.83,0.0
20070204:0611,0.0,0.0,0.0,0.75,2.76,0.0
20070204:0711,33.0,12.3,3.55,2.09,3.03,0.0
20070204:0811,106.4,23.65,10.3,3.26,2.76,0.0
20070204:0911,968.5,125.42,15.55,4.01,3.24,0.0
20070204:1011,639.9,88.92,18.89,4.49,4.76,0.0
20070204:1111,218.9,38.79,20.0,4.67,5.66,0.0
20070204:1211,175.1,33.11,18.76,4.67,6.0,0.0
20070204:1311,132.8,27.43,15.3,4.7,5.66,0.0
20070204:1411,189.5,35.0,9.95,4.74,5.86,0.0
20070204:1511,0.0,3.78,3.13,4.38,5.45,0.0
20070204:1611,0.0,0.0,0.0,3.86,5.31,0.0
20070204:1711,0.0,0.0,0.0,3.61,5.17,0.0
20070204:1811,0.0,0.0,0.0,3.36,4.97,0.0
20070204:1911,0.0,0.0,0.0,3.79,5.17,0.0
20070204:2011,0.0,0.0,0.0,3.51,4.97,0.0
20070204:2111,0.0,0.0,0.0,3.28,4.76,0.0
20070204:2211,0.0,0.0,0.0,2.99,4.69,0.0
20070204:2311,0.0,0.0,0.0,2.72,4.55,0.0
20070205:0011,0.0,0.0,0.0,2.6,4.55,0.0
20070205:0111,0.0,0.0,0.0,2.43,4.62,0.0
20070205:0211,0.0,0.0,0.0,2.4,4.55,0.0
20070205:0311,0.0,0.0,0.0,2.35,4.62,0.0
20070205:0411,0.0,0.0,0.0,2.3,4.69,0.0
20070205:0511,0.0,0.0,0.0,2.25,4.76,0.0
20070205:0611,0.0,0.0,0.0,2.17,4.69,0.0
20070205:0711,4.3,6.62,3.8,2.49,4.69,0.0
20070205:0811,74.3,18.92,10.56,2.71,4.83,0.0
20070205:0911,134.0,27.43,15.83,2.99,5.24,0.0
20070205:1011,161.7,31.22,19.18,3.53,5.1,0.0
20070205:1111,389.5,59.6,20.3,3.87,4.9,0.0
20070205:1211,890.9,116.91,19.06,3.97,4.83,0.0
20070205:1311,2344.9,274.17,15.59,3.81,4.76,0.0
20070205:1411,1967.7,234.73,10.23,3.31,5.17,0.0
20070205:1511,27.6,11.35,3.4,2.67,4.69,0.0
20070205:1611,0.0,0.0,0.0,1.88,4.48,0.0
20070205:1711,0.0,0.0,0.0,1.42,4.55,0.0
20070205:1811,0.0,0.0,0.0,0.98,4.48,0.0
20070205:1911,0.0,0.0,0.0,0.42,4.83,0.0
20070205:2011,0.0,0.0,0.0,0.25,4.9,0.0
20070205:2111,0.0,0.0,0.0,0.17,4.76,0.0
20070205:2211,0.0,0.0,0.0,-0.02,4.69,0.0
20070205:2311,0.0,0.0,0.0,-0.06,4.55,0.0
20070206:0011,0.0,0.0,0.0,0.0,4.41,0.0
20070206:0111,0.0,0.0,0.0,-0.08,4.14,0.0
20070206:0211,0.0,0.0,0.0,-0.15,3.86,0.0
20070206:0311,0.0,0.0,0.0,-0.48,3.66,0.0
20070206:0411,0.0,0.0,0.0,-0.51,3.59,0.0
20070206:0511,0.0,0.0,0.0,-0.68,3.52,0.0
20070206:0611,0.0,0.0,0.0,-0.8,3.38,0.0
20070206:0711,460.5,70.09,4.05,-0.48,3.03,0.0
20070206:0811,325.1,51.08,10.83,-0.33,2.83,0.0
20070206:0911,651.6,88.83,16.12,0.43,3.52,0.0
20070206:1011,230.3,39.73,19.48,1.03,3.31,0.0
20070206:1111,170.4,32.16,20.61,1.72,3.1,0.0
20070206:1211,266.9,44.46,19.37,2.17,2.97,0.0
20070206:1311,1352.8,166.41,15.89,2.27,2.97,0.0
20070206:1411,624.2,86.32,10.52,2.1,2.97,0.0
20070206:1511,13.0,8.51,3.68,1.14,2.55,0.0
20070206:1611,0.0,0.0,0.0,0.05,2.55,0.0
20070206:1711,0.0,0.0,0.0,-0.73,2.41,0.0
20070206:1811,0.0,0.0,0.0,-1.22,2.28,0.0
20070206:1911,0.0,0.0,0.0,-1.77,2.07,0.0
20070206:2011,0.0,0.0,0.0,-2.09,2.14,0.0
20070206:2111,0.0,0.0,0.0,-2.25,2.07,0.0
20070206:2211,0.0,0.0,0.0,-2.47,2.07,0.0
20070206:2311,0.0,0.0,0.0,-2.78,2.07,0.0
20070207:0011,0.0,0.0,0.0,-2.76,2.0,0.0
20070207:0111,0.0,0.0,0.0,-2.89,2.0,0.0
20070207:0211,0.0,0.0,0.0,-3.16,2.07,0.0
